OldName,NewName,UsedInFile,LineNumber,EntityType,UsageTypeUserService,CustomerService,UserController.java,10,CLASS, FIELD
UserService,CustomerService,UserController.java,13,CLASS, PARAMETER
UserService,CustomerService,UserController.java,23,CLASS, LOCAL_VAR
UserService,CustomerService,UserController.java,23,CLASS, TYPE_REFERENCE
UserService,CustomerService,UserController.java,3,CLASS,IMPORT
UserService,CustomerService,OrderService.java,10,CLASS, FIELD
UserService,CustomerService,OrderService.java,13,CLASS, PARAMETER
UserService,CustomerService,OrderService.java,23,CLASS, LOCAL_VAR
UserService,CustomerService,OrderService.java,23,CLASS, TYPE_REFERENCE
UserService,CustomerService,UserService.java,8,CLASS, TYPE_REFERENCE
systemOutExample,sutExample,AllRulesValidation.java,27,METHOD,METHOD_DECL
temp,t,UserController.java,23,VARIABLE,DECLARATION
temp,t,OrderService.java,23,VARIABLE,DECLARATION
