OldName,NewName,UsedInFile,LineNumber,EntityType,UsageTypeUserService,CustomerService,UserController.java,10,CLASS, FIELD
UserService,CustomerService,UserController.java,13,CLASS, PARAMETER
UserService,CustomerService,UserController.java,23,CLASS, LOCAL_VAR
UserService,CustomerService,UserController.java,23,CLASS, TYPE_REFERENCE
UserService,CustomerService,UserController.java,3,CLASS,IMPORT
UserService,CustomerService,OrderService.java,10,CLASS, FIELD
UserService,CustomerService,OrderService.java,13,CLASS, PARAMETER
UserService,CustomerService,OrderService.java,23,CLASS, LOCAL_VAR
UserService,CustomerService,OrderService.java,23,CLASS, TYPE_REFERENCE
UserService,CustomerService,UserService.java,8,CLASS, TYPE_REFERENCE
systemOutExample,sotExample,AllRulesValidation.java,26,METHOD,METHOD_DECL
flag,placeholder,AllRulesValidation.java,46,VARIABLE, VARIABLE_USAGE
flag,placeholder,AllRulesValidation.java,47,VARIABLE, VARIABLE_USAGE
flag,placeholder,AllRulesValidation.java,85,VARIABLE, VARIABLE_USAGE
flag,placeholder,AllRulesValidation.java,86,VARIABLE, VARIABLE_USAGE
flag,placeholder,AllRulesValidation.java,89,VARIABLE, VARIABLE_USAGE
flag,placeholder,TestService.java,28,VARIABLE, VARIABLE_USAGE
flag,placeholder,TestService.java,29,VARIABLE, VARIABLE_USAGE
